player_id,player_name,team,position,games_played,toi_seconds,goals,assists,points,shots,hits,blocks,plus_minus,pim,fow,fol,fo_pct,GF,xG_For,Shots_For,HDC_For,Blocks_For,Hits_For,Corsi_For,OZ_Shots_For,NZ_Shots_For,DZ_Shots_For,Rush_Shots_For,ENtoS_For,EXtoEN_For,Giveaways_For,Takeaways_For,Lateral_Move_For,Longitudinal_Move_For,GameScore_For,GA,xG_Against,Shots_Against,HDC_Against,Blocks_Against,Hits_Against,Corsi_Against,OZ_Shots_Against,NZ_Shots_Against,DZ_Shots_Against,Rush_Shots_Against,ENtoS_Against,EXtoEN_Against,Giveaways_Against,Takeaways_Against,Lateral_Move_Against,Longitudinal_Move_Against,GameScore_Against,Corsi_Pct,xG_Pct
8478062,D. Mayo,CBJ,D,3,504.0,0.0,0.33,0.33,1.67,0.0,0.33,0.33,0.0,0.0,0.0,0.0,2.67,0.07,1.67,0.0,0.33,0.0,2.33,1.67,0.0,0.0,0.0,0.33,0.33,0.0,0.0,14.5,23.17,0.37,3.67,1.59,30.33,4.67,12.67,17.67,49.33,28.0,2.0,0.33,0.0,8.33,1.67,0.0,0.0,26.71,25.54,0.0,4.9,4.77
8478104,S. Blais,TOR/MTL,F,21,505.52,0.14,0.24,0.38,0.86,3.71,0.57,0.1,0.48,0.0,0.0,0.0,3.57,0.07,0.86,0.38,0.57,3.71,1.29,0.86,0.0,0.0,0.0,0.33,0.0,0.1,0.19,3.0,2.1,0.46,3.48,2.73,29.86,6.95,19.57,17.81,60.29,28.67,0.76,0.43,0.0,11.67,0.9,0.0,0.0,19.12,26.92,0.0,2.24,2.48
8478109,V. Olofsson,COL,F,54,812.91,0.19,0.26,0.44,1.87,0.2,0.26,0.04,0.11,0.0,0.0,0.0,3.85,0.13,1.89,0.3,0.26,0.2,3.35,1.89,0.0,0.0,0.0,0.57,0.0,0.74,0.19,8.22,14.72,0.39,2.52,2.34,26.98,5.67,15.06,20.59,53.78,25.5,0.94,0.54,0.0,10.67,1.17,0.0,0.0,20.69,27.24,0.0,5.92,5.14
8478133,J. Evans,MTL,F,42,912.74,0.17,0.14,0.31,1.05,1.14,0.76,-0.26,0.19,0.0,0.0,0.0,3.38,0.09,1.05,0.24,0.76,1.14,2.12,0.95,0.02,0.07,0.0,0.48,0.02,0.81,0.21,5.44,5.13,0.27,3.4,2.46,27.12,6.0,17.52,22.02,56.19,25.69,0.83,0.6,0.0,11.57,0.93,0.0,0.0,20.99,28.72,0.0,3.73,3.85
8478136,J. Middleton,MIN,D,50,1069.8,0.02,0.22,0.24,0.82,1.32,1.44,-0.04,1.14,0.0,0.0,0.0,3.26,0.05,0.82,0.04,1.44,1.32,1.98,0.74,0.0,0.08,0.0,0.24,0.0,0.66,0.1,9.32,9.08,0.25,3.08,2.62,30.64,6.24,16.94,18.88,59.86,29.3,0.82,0.52,0.0,11.46,0.86,0.0,0.0,20.43,30.08,0.0,3.3,2.26
8478147,B. Imama,PIT,F,2,458.5,0.0,0.0,0.0,1.0,1.5,0.0,0.0,2.5,0.0,0.0,0.0,4.5,0.14,1.0,0.5,0.0,1.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.75,12.5,-0.03,2.0,2.67,34.5,7.0,14.0,20.0,61.5,33.0,1.5,0.0,0.0,14.5,0.5,0.0,0.0,22.44,22.45,0.0,3.5,6.9
8478173,H. Hodgson,OTT,F,9,381.67,0.0,0.0,0.0,0.33,2.56,0.0,-0.11,1.22,0.0,0.0,0.0,2.33,0.08,0.33,0.22,0.0,2.56,1.33,0.33,0.0,0.0,0.0,0.33,0.22,0.33,0.0,2.22,9.11,0.04,2.33,1.9,26.22,3.78,13.0,20.67,49.11,25.0,0.89,0.33,0.0,9.22,1.11,0.0,0.0,19.3,39.99,0.0,2.62,4.69
8478178,D. Raddysh,TBL,D,47,1352.36,0.34,0.7,1.04,2.64,0.98,0.98,0.36,0.49,0.0,0.0,0.0,3.57,0.17,2.64,0.43,0.98,0.98,5.57,2.49,0.09,0.06,0.0,0.6,0.04,1.09,0.19,12.37,16.76,0.87,2.55,1.9,26.04,4.62,13.62,22.89,50.28,24.43,0.89,0.72,0.0,10.17,0.98,0.0,0.0,20.9,29.51,0.0,10.31,8.36
8478211,D. Hunt,CGY,F,3,536.0,0.0,0.0,0.0,1.33,3.0,1.33,-1.0,0.67,0.0,0.0,0.0,1.33,0.03,1.33,0.0,1.33,3.0,1.67,1.33,0.0,0.0,0.0,0.33,0.0,1.0,0.0,10.33,14.17,0.09,2.33,2.14,22.67,4.0,17.0,15.67,54.0,21.0,1.33,0.33,0.0,12.0,1.0,0.0,0.0,28.74,16.34,0.0,3.2,1.6
8478233,A. Mangiapane,EDM,F,47,774.19,0.13,0.13,0.26,0.94,0.98,0.38,-0.4,0.72,0.0,0.0,0.0,3.43,0.12,0.94,0.28,0.38,0.98,2.19,0.89,0.04,0.0,0.0,0.32,0.02,0.66,0.15,5.17,4.03,0.21,3.3,2.22,27.09,5.4,16.04,19.45,54.6,25.87,0.72,0.49,0.0,10.74,0.85,0.0,0.0,20.82,26.56,0.0,4.0,5.25
8478366,F. Vatrano,ANA,F,38,740.66,0.08,0.08,0.16,1.79,1.76,0.63,-0.26,0.95,0.0,0.0,0.0,3.42,0.14,1.79,0.34,0.63,1.76,3.11,1.74,0.05,0.0,0.0,0.74,0.08,0.39,0.13,12.3,10.38,0.28,3.47,2.28,29.11,6.03,16.45,19.0,57.18,27.47,0.76,0.87,0.0,12.63,1.26,0.0,0.0,20.9,24.96,0.0,5.27,6.72
8478396,N. Hanifin,VGK,D,45,1406.38,0.04,0.4,0.44,2.07,0.64,1.67,-0.09,0.13,0.0,0.0,0.0,3.29,0.12,2.07,0.07,1.67,0.64,4.6,2.0,0.02,0.04,0.0,0.69,0.02,1.44,0.64,18.68,22.86,0.42,3.33,2.41,25.0,5.96,15.8,21.73,52.98,23.69,0.78,0.53,0.0,11.76,1.02,0.0,0.0,22.12,29.46,0.0,8.11,4.8
8478397,R. Andersson,CGY/VGK,D,54,1437.85,0.2,0.41,0.61,2.43,0.56,1.89,0.06,1.02,0.0,0.0,0.0,2.67,0.15,2.46,0.3,1.89,0.56,5.26,2.3,0.02,0.15,0.0,0.85,0.04,1.33,0.35,15.96,20.99,0.56,3.11,2.52,28.93,6.11,15.93,20.52,56.41,27.11,1.11,0.7,0.0,11.89,1.04,0.0,0.0,20.33,26.34,0.0,8.81,6.07
8478398,K. Connor,WPG,F,55,1264.73,0.44,0.71,1.15,3.25,0.24,0.16,-0.02,0.22,0.0,0.0,0.0,2.89,0.2,3.31,0.62,0.16,0.24,5.4,3.29,0.02,0.0,0.0,1.02,0.09,0.85,0.2,11.94,22.42,0.97,3.09,2.4,28.2,5.96,15.71,18.44,55.58,26.95,0.67,0.58,0.0,11.04,1.07,0.0,0.0,20.74,27.14,0.0,9.06,8.29
8478399,J. Siegenthaler,NJD,D,55,1192.02,0.0,0.13,0.13,0.8,1.38,1.69,-0.16,0.67,0.0,0.0,0.0,2.64,0.07,0.8,0.07,1.69,1.38,2.02,0.78,0.02,0.0,0.0,0.35,0.07,1.31,0.35,12.72,10.28,0.11,3.07,2.18,28.2,5.53,16.11,19.71,55.35,26.82,0.76,0.62,0.0,10.84,1.05,0.0,0.0,20.59,26.74,0.0,3.71,3.37
8478401,P. Zacha,BOS,F,54,1029.44,0.28,0.41,0.69,1.61,0.78,0.39,-0.09,0.52,0.0,0.0,0.0,3.41,0.15,1.61,0.56,0.39,0.78,2.67,1.54,0.07,0.0,0.0,0.65,0.0,0.72,0.24,7.34,11.5,0.57,3.06,2.32,29.89,5.72,17.04,21.91,59.19,28.83,0.67,0.39,0.0,11.93,0.93,0.0,0.0,19.48,25.43,0.0,4.42,6.09
8478402,C. McDavid,EDM,F,56,1384.39,0.61,1.09,1.7,3.71,0.45,0.39,0.21,0.39,0.0,0.0,0.0,3.45,0.36,3.77,1.36,0.39,0.45,5.88,3.71,0.05,0.0,0.0,1.25,0.04,1.55,0.34,12.04,18.88,1.33,3.3,2.16,27.27,5.29,15.86,19.57,54.7,26.0,0.71,0.55,0.0,10.79,0.84,0.0,0.0,20.77,26.84,0.0,9.83,14.74
8478403,J. Eichel,VGK,F,48,1283.98,0.4,0.94,1.33,3.71,0.62,0.6,0.31,0.21,0.0,0.0,0.0,3.31,0.21,3.81,0.58,0.6,0.62,6.25,3.42,0.29,0.1,0.0,1.23,0.02,1.69,0.44,12.17,29.77,1.07,3.06,2.37,24.71,5.58,16.54,21.85,53.27,23.44,0.83,0.44,0.0,11.42,1.0,0.0,0.0,22.24,28.9,0.0,10.64,8.31
8478406,M. Blackwood,COL,G,38,1929.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,2.5,2.36,14.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478407,V. Dunn,SEA,D,53,1331.89,0.13,0.47,0.6,2.11,0.3,1.09,-0.32,0.68,0.0,0.0,0.0,2.89,0.15,2.11,0.15,1.09,0.3,4.49,2.04,0.04,0.04,0.0,0.45,0.02,1.23,0.3,14.32,21.76,0.5,2.96,2.4,29.38,5.62,17.83,20.25,60.87,28.02,0.77,0.58,0.0,12.55,1.26,0.0,0.0,20.1,28.34,0.0,7.05,6.12
8478413,J. Greenway,BUF,F,33,743.73,0.03,0.12,0.15,0.88,1.48,0.45,-0.27,0.7,0.0,0.0,0.0,3.55,0.06,0.88,0.06,0.45,1.48,1.79,0.82,0.03,0.03,0.0,0.33,0.06,0.52,0.15,6.26,8.64,0.17,3.24,2.2,29.64,5.64,16.33,22.12,58.3,27.73,1.15,0.76,0.0,11.52,0.82,0.0,0.0,21.17,26.63,0.0,3.22,2.99
8478414,T. Meier,NJD,F,50,1117.52,0.28,0.28,0.56,3.38,1.78,0.64,-0.36,0.24,0.0,0.0,0.0,2.64,0.34,3.38,0.84,0.64,1.78,7.02,3.26,0.1,0.02,0.0,1.58,0.04,0.9,0.3,9.9,12.38,0.63,3.12,2.17,27.94,5.48,16.14,19.78,55.14,26.6,0.72,0.62,0.0,10.92,1.1,0.0,0.0,20.35,26.2,0.0,11.76,14.35
8478416,E. Cernak,TBL,D,34,1101.71,0.0,0.18,0.18,0.82,2.03,1.85,0.03,1.21,0.0,0.0,0.0,3.59,0.07,0.82,0.0,1.85,2.03,2.0,0.82,0.0,0.0,0.0,0.5,0.09,0.94,0.18,12.59,9.56,0.21,2.74,1.98,26.79,4.82,14.59,22.85,51.41,25.18,0.88,0.74,0.0,10.82,1.0,0.0,0.0,20.98,29.94,0.0,3.87,3.57
8478420,M. Rantanen,DAL,F,53,1216.09,0.38,0.91,1.28,2.36,0.72,0.51,0.04,1.57,0.0,0.0,0.0,3.28,0.18,2.43,0.58,0.51,0.72,4.58,2.34,0.04,0.06,0.0,0.72,0.0,1.23,0.34,8.65,21.72,0.99,2.83,2.34,27.72,5.94,16.77,24.75,55.74,26.23,0.85,0.64,0.0,11.47,1.04,0.0,0.0,20.46,29.8,0.0,7.75,7.72
8478421,A. Greer,FLA,F,55,703.82,0.2,0.18,0.38,1.29,2.55,0.36,0.18,1.51,0.0,0.0,0.0,3.05,0.09,1.29,0.31,0.36,2.55,2.36,1.27,0.02,0.0,0.0,0.6,0.02,0.67,0.11,6.82,6.81,0.37,3.29,2.3,25.89,6.25,13.6,20.55,50.69,24.2,0.98,0.71,0.0,10.22,1.29,0.0,0.0,20.72,27.78,0.0,4.43,3.8
8478424,J. Harkins,ANA,F,30,606.2,0.1,0.0,0.1,0.67,2.87,0.6,-0.17,0.43,0.0,0.0,0.0,3.03,0.08,0.67,0.17,0.6,2.87,1.5,0.67,0.0,0.0,0.0,0.4,0.07,0.6,0.13,2.82,2.2,0.15,3.13,2.21,29.23,5.2,17.27,19.67,58.77,27.5,0.93,0.8,0.0,11.77,1.33,0.0,0.0,19.5,24.36,0.0,2.59,3.23
8478427,S. Aho,CAR,F,55,1187.93,0.35,0.64,0.98,2.29,0.89,0.31,0.18,0.55,0.0,0.0,0.0,3.47,0.18,2.31,0.55,0.31,0.89,4.67,2.29,0.02,0.0,0.0,0.91,0.11,1.38,0.42,11.71,16.89,0.75,2.91,2.17,24.91,6.02,11.84,24.07,46.29,23.36,0.89,0.65,0.0,9.64,1.31,0.0,0.0,19.88,29.78,0.0,9.54,8.35
8478434,K. Kolesar,VGK,F,55,690.8,0.09,0.16,0.25,0.93,3.45,0.53,-0.2,0.76,0.0,0.0,0.0,3.31,0.07,0.93,0.16,0.53,3.45,1.78,0.78,0.15,0.0,0.0,0.33,0.04,0.44,0.05,4.32,8.76,0.31,3.2,2.43,25.11,5.78,16.49,21.67,53.78,23.8,0.8,0.51,0.0,11.78,0.96,0.0,0.0,22.03,28.93,0.0,3.36,2.8
8478435,D. Vladar,PHI,G,47,2263.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.11,2.37,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,T. Novak,PIT,F,54,814.57,0.19,0.35,0.54,1.5,0.17,0.37,0.09,0.41,0.0,0.0,0.0,3.39,0.15,1.52,0.43,0.37,0.17,2.93,1.5,0.02,0.0,0.0,0.48,0.02,0.63,0.39,6.04,8.35,0.46,3.0,2.15,27.78,5.52,16.46,21.09,56.43,26.7,0.74,0.33,0.0,11.06,1.07,0.0,0.0,20.92,28.91,0.0,5.08,6.75
8478439,T. Konecny,PHI,F,53,1135.0,0.42,0.57,0.98,2.3,1.34,0.49,0.15,0.85,0.0,0.0,0.0,3.02,0.18,2.38,0.64,0.49,1.34,4.0,2.3,0.08,0.0,0.0,0.98,0.0,1.47,0.25,11.2,24.82,0.74,3.19,2.36,25.98,5.57,16.26,20.75,54.47,24.81,0.66,0.51,0.0,11.19,1.25,0.0,0.0,21.84,29.16,0.0,7.09,7.18
8478440,D. Strome,WSH,F,55,1121.44,0.29,0.53,0.82,1.96,0.18,0.64,0.2,0.44,0.0,0.0,0.0,3.31,0.15,2.07,0.62,0.64,0.18,3.16,1.91,0.11,0.05,0.0,0.42,0.02,0.87,0.2,9.82,22.77,0.66,3.04,2.59,29.0,6.51,17.0,18.82,58.05,27.62,0.8,0.58,0.0,11.49,1.07,0.0,0.0,19.83,28.5,0.0,5.27,5.62
8478443,B. Carlo,TOR,D,33,1177.94,0.0,0.15,0.15,1.15,1.0,1.94,0.09,0.48,0.0,0.0,0.0,3.36,0.08,1.15,0.0,1.94,1.0,2.79,0.91,0.06,0.18,0.0,0.36,0.03,1.12,0.09,11.38,14.77,0.16,3.73,2.73,31.67,7.15,17.91,17.67,61.64,30.15,0.97,0.55,0.0,11.45,0.94,0.0,0.0,20.12,28.4,0.0,4.61,3.2
8478444,B. Boeser,VAN,F,50,1142.06,0.24,0.26,0.5,2.28,0.6,0.4,-0.6,0.12,0.0,0.0,0.0,2.68,0.19,2.32,0.38,0.4,0.6,4.74,2.24,0.08,0.0,0.0,0.8,0.02,0.7,0.16,9.04,15.78,0.48,3.66,2.66,30.16,6.98,14.86,18.84,57.08,28.82,0.68,0.66,0.0,12.08,1.08,0.0,0.0,18.76,28.62,0.0,7.96,7.21
8478445,M. Barzal,NYI,F,55,1240.2,0.27,0.58,0.85,2.16,0.33,0.65,0.13,0.78,0.0,0.0,0.0,2.89,0.22,2.27,0.6,0.65,0.33,4.2,2.22,0.05,0.0,0.0,0.73,0.0,1.18,0.53,13.01,28.25,0.69,2.75,2.29,28.15,5.78,16.51,19.56,57.02,26.8,0.98,0.36,0.0,11.85,0.87,0.0,0.0,19.08,27.96,0.0,7.03,9.08
8478449,R. Hintz,DAL,F,51,1050.04,0.29,0.55,0.84,2.35,1.08,0.31,0.29,0.31,0.0,0.0,0.0,3.45,0.19,2.37,0.8,0.31,1.08,3.8,2.29,0.04,0.04,0.0,0.69,0.06,0.76,0.08,10.83,17.85,0.72,2.84,2.27,27.31,5.84,16.61,25.25,54.73,25.69,0.86,0.76,0.0,11.24,1.14,0.0,0.0,20.81,29.49,0.0,6.6,7.86
8478450,P. Wotherspoon,PIT,D,54,1222.72,0.06,0.28,0.33,0.93,2.06,1.52,0.07,0.67,0.0,0.0,0.0,3.39,0.06,0.93,0.06,1.52,2.06,2.09,0.8,0.09,0.04,0.0,0.17,0.07,1.43,0.39,10.67,12.94,0.26,3.0,2.15,27.78,5.52,16.46,21.09,56.43,26.7,0.74,0.33,0.0,11.06,1.07,0.0,0.0,20.92,28.91,0.0,3.69,3.06
8478452,C. Jones,PIT,D,7,1030.29,0.0,0.14,0.14,0.71,1.43,2.14,0.14,0.0,0.0,0.0,0.0,3.57,0.06,0.71,0.0,2.14,1.43,2.43,0.71,0.0,0.0,0.0,0.71,0.14,0.57,0.14,1.43,6.57,0.22,2.14,2.33,30.86,4.0,20.29,26.57,64.14,29.86,0.71,0.29,0.0,12.29,1.29,0.0,0.0,20.22,22.62,0.0,3.61,2.63
8478454,N. Juulsen,PHI,D,40,842.82,0.02,0.2,0.22,0.5,2.05,0.8,0.08,0.38,0.0,0.0,0.0,2.75,0.06,0.5,0.05,0.8,2.05,1.58,0.48,0.0,0.02,0.0,0.18,0.02,0.92,0.18,5.58,4.38,0.17,3.4,2.38,26.0,5.88,16.27,20.58,54.2,24.82,0.65,0.52,0.0,11.42,1.12,0.0,0.0,21.29,29.46,0.0,2.99,2.46
8478458,J. Roslovic,EDM,F,43,966.28,0.35,0.19,0.53,2.14,0.47,0.35,-0.16,0.33,0.0,0.0,0.0,3.33,0.16,2.14,0.56,0.35,0.47,3.7,2.12,0.02,0.0,0.0,0.77,0.09,1.0,0.21,10.88,19.15,0.45,3.51,2.11,27.37,5.47,15.65,18.4,54.7,26.21,0.65,0.51,0.0,10.86,0.81,0.0,0.0,21.07,27.44,0.0,6.35,6.94
8478460,Z. Werenski,CBJ,D,50,1591.34,0.38,0.82,1.2,3.58,0.42,1.28,0.12,0.2,0.0,0.0,0.0,3.18,0.25,3.58,0.48,1.28,0.42,7.28,3.46,0.04,0.08,0.0,1.28,0.12,1.64,0.46,16.8,21.09,1.0,3.4,2.25,31.12,6.02,16.22,17.48,59.7,29.7,0.94,0.48,0.0,10.98,1.04,0.0,0.0,20.38,29.93,0.0,10.95,10.27
8478462,N. Roy,TOR,F,53,880.53,0.09,0.26,0.36,0.96,1.09,0.49,0.02,0.11,0.0,0.0,0.0,3.32,0.1,0.96,0.32,0.49,1.09,2.17,0.94,0.02,0.0,0.0,0.55,0.02,0.83,0.34,4.78,6.34,0.29,3.43,2.65,31.75,6.75,17.13,17.83,61.34,30.38,0.81,0.57,0.0,11.15,0.92,0.0,0.0,20.5,29.68,0.0,3.49,3.72
8478463,A. Beauvillier,WSH,F,57,942.82,0.19,0.12,0.32,2.11,1.3,0.54,0.05,0.35,0.0,0.0,0.0,3.21,0.17,2.19,0.56,0.54,1.3,3.7,2.12,0.05,0.02,0.0,0.84,0.04,0.51,0.18,13.82,24.01,0.39,3.0,2.56,28.72,6.39,16.91,18.89,57.72,27.35,0.79,0.58,0.0,11.47,1.07,0.0,0.0,19.85,28.67,0.0,6.25,6.68
8478468,J. Lauzon,VGK,D,41,1034.51,0.0,0.2,0.2,0.98,3.71,1.61,0.05,1.17,0.0,0.0,0.0,3.44,0.08,0.98,0.05,1.61,3.71,2.61,0.9,0.05,0.02,0.0,0.71,0.05,0.68,0.17,5.1,8.72,0.3,3.32,2.45,25.1,5.85,16.46,21.29,53.93,23.71,0.83,0.56,0.0,11.8,0.93,0.0,0.0,20.97,27.21,0.0,4.84,3.34
8478469,T. Chabot,OTT,D,40,1306.85,0.12,0.42,0.55,1.68,0.75,1.95,-0.02,0.45,0.0,0.0,0.0,3.58,0.14,1.68,0.2,1.95,0.75,4.42,1.62,0.0,0.05,0.0,0.7,0.0,0.82,0.4,16.44,19.06,0.55,3.45,1.88,24.55,5.2,15.12,23.6,48.35,23.48,0.35,0.72,0.0,10.18,0.78,0.0,0.0,20.08,27.43,0.0,8.61,7.24
8478470,S. Montembeault,MTL,G,45,1642.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,3.47,2.48,11.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478472,M. Joseph,STL,F,39,760.95,0.05,0.23,0.28,0.74,2.18,0.72,-0.13,0.1,0.0,0.0,0.0,2.72,0.1,0.74,0.21,0.72,2.18,1.67,0.69,0.03,0.03,0.0,0.51,0.05,0.59,0.26,5.92,8.53,0.28,3.51,2.15,27.1,5.82,15.28,18.15,52.67,25.31,1.21,0.59,0.0,10.44,1.13,0.0,0.0,21.32,29.17,0.0,3.02,4.35
8478474,L. Crouse,UTA,F,55,989.51,0.25,0.25,0.51,1.62,2.67,0.69,0.35,0.29,0.0,0.0,0.0,3.16,0.15,1.62,0.44,0.69,2.67,3.24,1.47,0.05,0.09,0.0,0.76,0.07,0.58,0.18,11.03,14.35,0.52,2.8,1.98,25.87,4.6,15.4,21.49,52.35,24.36,0.98,0.53,0.0,10.89,1.4,0.0,0.0,20.45,27.78,0.0,6.06,7.38
8478476,K. Capobianco,DAL,D,30,726.7,0.07,0.1,0.17,0.57,0.37,0.83,0.03,0.27,0.0,0.0,0.0,3.13,0.06,0.57,0.07,0.83,0.37,1.97,0.57,0.0,0.0,0.0,0.3,0.0,0.57,0.3,6.02,5.1,0.16,2.5,2.3,27.13,5.7,16.2,24.47,54.5,25.7,0.8,0.63,0.0,11.5,0.93,0.0,0.0,19.23,29.1,0.0,3.5,2.65
8478483,M. Marner,VGK,F,55,1204.31,0.27,0.75,1.02,2.04,0.36,0.62,0.2,0.25,0.0,0.0,0.0,3.31,0.15,2.13,0.42,0.62,0.36,4.36,2.11,0.02,0.0,0.0,0.65,0.02,1.33,0.45,9.49,25.13,0.76,3.2,2.43,25.11,5.78,16.49,21.67,53.78,23.8,0.8,0.51,0.0,11.78,0.96,0.0,0.0,22.03,28.93,0.0,7.64,6.06
8478493,J. Eriksson Ek,MIN,F,51,1165.65,0.29,0.47,0.76,2.8,1.51,0.41,0.29,0.43,0.0,0.0,0.0,3.31,0.22,2.8,0.65,0.41,1.51,4.84,2.71,0.1,0.0,0.0,0.84,0.0,0.71,0.24,8.68,14.42,0.74,2.71,2.68,30.43,5.94,17.82,19.08,61.12,28.96,0.94,0.53,0.0,11.82,0.88,0.0,0.0,20.03,30.14,0.0,7.5,7.6
8478498,J. DeBrusk,VAN,F,55,1038.73,0.24,0.27,0.51,2.8,0.91,0.38,-0.22,0.15,0.0,0.0,0.0,2.62,0.25,2.85,0.62,0.38,0.91,4.89,2.6,0.2,0.05,0.0,1.0,0.0,0.55,0.15,9.24,28.1,0.55,3.69,2.68,30.05,7.0,15.42,18.82,57.95,28.71,0.69,0.65,0.0,12.05,1.07,0.0,0.0,18.78,28.1,0.0,8.16,8.99
8478499,A. Hill,VGK,G,17,2051.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,3.41,2.49,13.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478500,I. Provorov,CBJ,D,54,1531.54,0.09,0.26,0.35,2.04,0.41,1.7,0.22,0.48,0.0,0.0,0.0,3.19,0.14,2.04,0.15,1.7,0.41,4.3,1.83,0.11,0.09,0.0,0.72,0.06,1.65,0.33,15.92,20.36,0.29,3.28,2.21,30.87,5.78,16.28,17.46,59.35,29.41,0.96,0.5,0.0,10.8,1.13,0.0,0.0,20.62,29.53,0.0,6.89,6.31
8478502,D. Gilbert,OTT,D,1,830.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.04,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,23.0,-0.4,4.0,2.45,28.0,8.0,19.0,20.0,55.0,27.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,22.5,24.92,0.0,3.5,1.6
8478507,J. Marino,UTA,D,56,1227.45,0.07,0.43,0.5,0.79,0.34,0.91,0.66,0.18,0.0,0.0,0.0,3.2,0.07,0.79,0.11,0.91,0.34,2.21,0.66,0.0,0.12,0.0,0.29,0.0,1.23,0.27,9.74,10.58,0.31,2.79,1.99,25.93,4.64,15.36,21.62,52.41,24.41,1.0,0.52,0.0,10.8,1.38,0.0,0.0,20.38,27.68,0.0,4.39,3.53
8478508,Y. Trenin,MIN,F,57,794.44,0.07,0.21,0.28,1.04,4.95,0.53,0.16,0.44,0.0,0.0,0.0,3.33,0.11,1.04,0.23,0.53,4.95,2.28,0.98,0.04,0.02,0.0,0.51,0.04,0.68,0.3,7.56,6.18,0.35,2.88,2.64,30.26,6.07,17.47,19.07,60.25,28.91,0.86,0.49,0.0,11.63,0.89,0.0,0.0,20.41,29.63,0.0,3.74,4.15
8478519,A. Cirelli,TBL,F,49,1047.53,0.31,0.41,0.71,1.84,0.65,0.61,0.61,0.59,0.0,0.0,0.0,3.63,0.19,1.84,0.65,0.61,0.65,3.29,1.84,0.0,0.0,0.0,0.67,0.02,0.69,0.43,10.12,14.04,0.64,2.45,1.99,26.78,4.69,13.9,22.67,51.14,25.06,0.9,0.82,0.0,10.04,0.98,0.0,0.0,21.02,29.09,0.0,6.23,8.83
8478542,E. Rodrigues,FLA,F,55,1035.91,0.18,0.27,0.45,2.31,1.0,0.38,-0.16,0.58,0.0,0.0,0.0,3.05,0.16,2.35,0.31,0.38,1.0,4.58,2.25,0.05,0.04,0.0,0.84,0.04,0.65,0.45,11.95,14.93,0.49,3.29,2.3,25.89,6.25,13.6,20.55,50.69,24.2,0.98,0.71,0.0,10.22,1.29,0.0,0.0,20.72,27.78,0.0,8.45,6.57
8478550,A. Panarin,NYR,F,52,1254.62,0.37,0.73,1.1,3.04,0.15,0.21,-0.31,0.27,0.0,0.0,0.0,2.71,0.21,3.08,0.56,0.21,0.15,6.67,3.04,0.04,0.0,0.0,1.19,0.04,1.33,0.29,17.73,20.78,0.86,3.15,2.48,28.52,6.13,16.62,19.88,57.33,27.17,0.71,0.63,0.0,10.65,0.81,0.0,0.0,20.84,28.08,0.0,10.72,8.31
8478569,N. Acciari,PIT,F,41,788.8,0.15,0.22,0.37,1.27,1.1,0.76,0.22,0.41,0.0,0.0,0.0,3.56,0.11,1.27,0.34,0.76,1.1,2.34,1.22,0.05,0.0,0.0,0.59,0.02,0.24,0.15,4.24,5.83,0.4,3.02,2.11,28.05,5.44,16.54,21.32,56.93,26.93,0.76,0.37,0.0,11.29,1.24,0.0,0.0,20.95,28.55,0.0,3.9,5.32
